"price","room_type","accommodates","cleaning_fee","host_listings_count","availability_90","extra_people","number_of_reviews","bathrooms","bedrooms","security_deposit","neighbourhood_group_cleansed","minimum_nights","longitude","latitude","cozy","cancellation_policy","property_type","polarity","spacious","private"
99,"Entire home/apt",3,50,1,3,10,3,1,0,0,"Brooklyn",2,-73.9202900196693,40.6803670322655,FALSE,"flexible","Apartment",0.662084710881894,FALSE,FALSE
95,"Private room",2,35,2,48,0,45,1.5,1,200,"Brooklyn",2,-73.91992007506,40.7015036812362,FALSE,"moderate","Apartment",0.957826285221151,FALSE,FALSE
41,"Private room",2,0,1,0,0,3,1,1,120,"Brooklyn",1,-73.9569311689879,40.691703094864,FALSE,"flexible","Apartment",0.162221421130763,FALSE,FALSE
55,"Private room",2,0,1,0,0,3,1,1,0,"Brooklyn",3,-73.9579573227525,40.730652687689,FALSE,"flexible","Apartment",0.951416507196373,FALSE,FALSE
101,"Entire home/apt",3,70,1,0,25,29,1,1,300,"Queens",3,-73.9092593009371,40.7599742932201,TRUE,"strict","Apartment",1.48587216541465,TRUE,TRUE
61,"Private room",2,35,9,90,0,19,1,1,0,"Brooklyn",1,-73.9334052488729,40.7049214562008,FALSE,"flexible","Apartment",0.703526470681448,FALSE,FALSE
71,"Private room",1,0,1,36,0,9,1,1,0,"Brooklyn",1,-73.9909348219408,40.6908852866866,FALSE,"flexible","Townhouse",0,FALSE,TRUE
33,"Private room",2,0,1,0,0,1,1,1,0,"Brooklyn",7,-74.0133685402042,40.6404603394124,FALSE,"strict","Apartment",0.406266700061607,FALSE,FALSE
305,"Entire home/apt",14,150,1,70,0,48,2,4,320,"Brooklyn",2,-73.9137595448414,40.6776690926365,FALSE,"strict","Apartment",0.164957219768465,FALSE,FALSE
491,"Entire home/apt",16,200,5,78,50,8,1,4,0,"Brooklyn",1,-73.9623808779782,40.6855590285304,FALSE,"strict","Loft",0.696440909280723,TRUE,FALSE
416,"Entire home/apt",9,93,1,71,38,1,1,3,100,"Manhattan",1,-73.9891951964987,40.7217219654784,FALSE,"strict","Apartment",0.670993709463461,FALSE,FALSE
385,"Entire home/apt",7,80,2,0,40,1,2,2,400,"Manhattan",3,-73.9932237259189,40.7640733185026,FALSE,"strict","Condominium",0.553398590529466,TRUE,TRUE
39,"Private room",1,30,6,0,30,8,1,1,0,"Brooklyn",89,-73.9119593607997,40.6812797784573,FALSE,"strict","House",0.439977552738296,FALSE,FALSE
284,"Entire home/apt",3,100,1,0,0,1,1,1,500,"Manhattan",6,-73.9847371937105,40.7432086527272,FALSE,"flexible","Apartment",1.29649878168438,FALSE,FALSE
164,"Entire home/apt",3,100,1,0,25,14,1,1,0,"Brooklyn",1,-73.9868369737797,40.6630649448394,FALSE,"strict","Apartment",0.482600482600724,FALSE,FALSE
156,"Entire home/apt",7,75,1,30,10,46,2,3,100,"Brooklyn",2,-73.9486013349283,40.6027017693922,FALSE,"moderate","Apartment",0.819891591749923,TRUE,TRUE
200,"Entire home/apt",3,0,1,0,0,4,1,1,0,"Manhattan",5,-73.9885743734713,40.7312030339158,FALSE,"flexible","Apartment",0.0762492851663023,FALSE,FALSE
68,"Private room",2,0,1,88,0,2,1,1,0,"Queens",1,-73.7640876262524,40.7657705411644,FALSE,"flexible","House",0.853991993862586,FALSE,FALSE
32,"Private room",2,20,4,50,10,8,1,1,0,"Brooklyn",7,-73.9442162136684,40.6435209074335,TRUE,"strict","Townhouse",0.640512615220349,FALSE,FALSE
26,"Private room",1,5,1,89,20,16,1,1,0,"Queens",1,-73.7985595943637,40.7609817233142,FALSE,"flexible","Apartment",1.21011609045618,FALSE,FALSE
164,"Entire home/apt",2,0,1,73,0,40,1,1,0,"Brooklyn",2,-74.0112022702493,40.6773076476761,FALSE,"flexible","Townhouse",0.256073759865792,FALSE,TRUE
195,"Entire home/apt",2,75,1,0,0,1,1,1,300,"Manhattan",3,-73.9906598044713,40.7162880503798,FALSE,"flexible","Apartment",1.1048842612551,FALSE,FALSE
54,"Private room",2,39,6,62,0,21,2,1,0,"Brooklyn",5,-73.934196173643,40.6948371009347,FALSE,"strict","Apartment",0.859849207326877,FALSE,TRUE
211,"Entire home/apt",4,0,1,10,50,37,1,1,0,"Manhattan",2,-73.9971154045935,40.7492830233899,FALSE,"strict","Apartment",0.386911616267068,FALSE,FALSE
68,"Private room",1,50,2,60,20,68,1,1,100,"Manhattan",5,-73.9423725550453,40.7960407716071,TRUE,"strict","Apartment",0.665299143859116,FALSE,TRUE
362,"Entire home/apt",2,70,1,89,0,2,1,1,0,"Brooklyn",1,-73.9644887907143,40.6857269226324,FALSE,"moderate","Apartment",0.144337567297406,FALSE,FALSE
125,"Entire home/apt",2,80,2,12,0,171,1,1,0,"Manhattan",2,-73.9443302279665,40.7919102191125,FALSE,"strict","Apartment",0.451529387613683,TRUE,TRUE
39,"Shared room",3,40,4,17,28,3,6,1,0,"Queens",28,-73.9114963918853,40.7061033792785,FALSE,"strict","Apartment",0.232146969760241,FALSE,FALSE
112,"Private room",2,35,2,18,25,197,1,1,100,"Manhattan",1,-73.9891766634185,40.7699850574216,TRUE,"moderate","Apartment",1.18948884859432,FALSE,TRUE
152,"Entire home/apt",4,80,1,14,50,15,1,1,250,"Manhattan",1,-73.9527448696259,40.767983974863,FALSE,"strict","Apartment",0.6,FALSE,FALSE
47,"Private room",3,30,1,65,55,4,2,2,0,"Queens",2,-73.7924111522294,40.5973122942815,FALSE,"moderate","House",0.317220634287258,FALSE,FALSE
44,"Private room",1,25,1,88,300,5,2,1,200,"Brooklyn",2,-73.9444673129279,40.6941774571862,FALSE,"strict","Apartment",0.632455532033676,FALSE,FALSE
37,"Private room",1,0,3,63,0,10,1,1,0,"Queens",5,-73.9322876807437,40.7707340463606,FALSE,"strict","Apartment",0.737030722367993,FALSE,FALSE
181,"Entire home/apt",4,80,1,0,0,14,1,2,500,"Manhattan",7,-73.9597229586513,40.8024552102837,TRUE,"strict","Apartment",0.701493423529981,FALSE,FALSE
185,"Private room",4,0,18,87,0,2,1,1,0,"Queens",1,-73.8157179976493,40.704750411495,FALSE,"flexible","Boutique hotel",1,FALSE,FALSE
85,"Private room",1,0,1,0,0,4,1,0,0,"Manhattan",3,-73.9482175873024,40.7766903734345,FALSE,"flexible","Apartment",0.54828231499157,FALSE,FALSE
118,"Private room",2,25,2,73,25,22,1,1,100,"Queens",2,-73.9026107981068,40.6957809415792,FALSE,"moderate","Apartment",1.18321595661992,FALSE,FALSE
46,"Private room",1,0,1,0,0,1,1,1,0,"Manhattan",7,-73.9524437976587,40.8112901098243,FALSE,"flexible","Apartment",0.638179228173972,FALSE,FALSE
89,"Private room",2,75,1,28,25,20,1,1,300,"Manhattan",2,-73.9958115084025,40.721477396918,FALSE,"flexible","Apartment",0.686243566496721,FALSE,FALSE
64,"Entire home/apt",5,20,1,0,20,2,1,2,0,"Queens",1,-73.8762416580528,40.7651081847894,FALSE,"strict","House",0,FALSE,FALSE
79,"Private room",2,40,1,90,20,5,1,1,150,"Manhattan",1,-73.9318746007243,40.8536869835003,FALSE,"flexible","Apartment",1.2,FALSE,FALSE
212,"Entire home/apt",4,0,1,33,0,3,1,2,500,"Brooklyn",90,-73.965945321855,40.7102630382008,FALSE,"strict","Apartment",0.539359889970594,TRUE,FALSE
20,"Private room",1,65,1,0,0,4,1,1,450,"Brooklyn",30,-73.9524962129902,40.7248201696537,TRUE,"strict","Apartment",0.909717652294684,FALSE,TRUE
160,"Private room",2,15,1,22,35,87,1,1,0,"Manhattan",2,-73.9788404694265,40.7220658606459,FALSE,"strict","Apartment",1.54338113130092,FALSE,TRUE
269,"Entire home/apt",6,100,2,0,50,4,1,3,0,"Brooklyn",3,-73.9595581494959,40.7196047898661,FALSE,"moderate","Apartment",1.15064119310909,TRUE,FALSE
296,"Entire home/apt",4,120,2,17,0,36,2,2,500,"Manhattan",2,-73.979633882086,40.7253888828087,FALSE,"strict","Apartment",0.117851130197758,FALSE,TRUE
102,"Private room",2,40,2,0,30,150,1,1,100,"Queens",2,-73.9491094533663,40.7458555130735,FALSE,"moderate","Apartment",0.381246425831512,TRUE,TRUE
68,"Private room",5,50,9,40,15,19,1,2,300,"Manhattan",2,-73.9498682160955,40.8258180582915,FALSE,"strict","Apartment",0.33218191941496,FALSE,TRUE
84,"Private room",2,50,1,34,20,8,1,1,95,"Brooklyn",1,-73.9676979330951,40.6480923161292,FALSE,"moderate","Apartment",1.14057144704155,TRUE,FALSE
105,"Entire home/apt",2,100,18,34,0,17,1,1,150,"Brooklyn",1,-73.9213727994031,40.7011622051861,FALSE,"strict","Apartment",0.961074462327142,FALSE,TRUE
105,"Entire home/apt",4,30,1,0,0,3,1,1,0,"Manhattan",1,-73.9997862168337,40.7395133027271,FALSE,"moderate","Apartment",0.428571428571429,FALSE,FALSE
60,"Private room",1,40,1,0,0,13,1.5,1,0,"Brooklyn",5,-73.9383980397041,40.7005706179736,TRUE,"strict","House",0.596284793999944,TRUE,FALSE
303,"Private room",2,0,1,0,20,4,1,1,100,"Manhattan",1,-73.9887152146683,40.7361433661636,FALSE,"flexible","Apartment",0.555767042336619,FALSE,FALSE
150,"Private room",1,0,1,0,0,2,1,1,0,"Manhattan",1,-73.9810275347471,40.7378844787464,FALSE,"flexible","Apartment",0.76,FALSE,FALSE
175,"Entire home/apt",4,55,1,25,25,29,1,1,100,"Manhattan",3,-73.9618338514197,40.7977060433496,FALSE,"strict","Apartment",0.989743318610787,FALSE,TRUE
90,"Entire home/apt",2,10,1,89,0,39,1,0,0,"Brooklyn",25,-73.9495451741303,40.7091377540269,TRUE,"moderate","Apartment",1.2432807914694,FALSE,FALSE
85,"Private room",2,99,3,40,50,113,1,1,500,"Manhattan",1,-73.9878081810291,40.7679370209189,FALSE,"moderate","Apartment",0.611775290321498,FALSE,FALSE
43,"Private room",2,0,1,0,20,2,1,1,0,"Brooklyn",1,-73.9417287707275,40.6879542019286,FALSE,"moderate","Apartment",0.471404520791032,FALSE,FALSE
62,"Private room",1,25,1,89,0,8,1,1,0,"Brooklyn",1,-73.958272493379,40.7116905332765,TRUE,"strict","Apartment",0.833238089795296,FALSE,TRUE
147,"Entire home/apt",4,150,1,59,50,1,1,0,250,"Manhattan",4,-73.9688267616648,40.7560473534082,FALSE,"flexible","Apartment",0.496086378481867,FALSE,FALSE
33,"Private room",1,6,5,82,0,11,1,2,0,"Queens",1,-73.7941574970467,40.6855493472837,FALSE,"strict","House",0.566220858504931,FALSE,FALSE
59,"Private room",2,80,1,33,10,3,1,1,0,"Brooklyn",2,-73.9153146084101,40.6969886240109,FALSE,"flexible","Apartment",0.836314513396676,FALSE,TRUE
88,"Private room",2,0,1,0,0,2,1,1,150,"Manhattan",3,-74.0035327139403,40.7250075979634,FALSE,"moderate","Apartment",0.814080630359962,FALSE,TRUE
73,"Private room",1,20,1,83,0,7,1,1,0,"Manhattan",5,-73.9691565129355,40.7562772390584,FALSE,"moderate","Apartment",0.846780394811451,FALSE,FALSE
41,"Shared room",3,40,3,90,30,1,6.5,1,0,"Brooklyn",15,-73.9089543276303,40.6964084046209,FALSE,"strict","Serviced apartment",0.078086880944303,FALSE,TRUE
43,"Private room",2,0,6,86,25,12,1,3,0,"Queens",1,-73.7343195706715,40.6542851393533,FALSE,"strict","Apartment",0.2328451577119,FALSE,FALSE
69,"Private room",4,35,3,0,20,5,1,1,300,"Brooklyn",1,-73.9396569391143,40.6860851985101,FALSE,"strict","House",1.2328828005938,FALSE,FALSE
109,"Entire home/apt",3,0,1,58,50,28,1,1,0,"Queens",3,-73.9178297290012,40.7830390787237,TRUE,"strict","House",0.309355676494612,FALSE,TRUE
76,"Private room",2,15,1,83,0,3,1,1,0,"Brooklyn",5,-73.9354525868938,40.6255138935457,FALSE,"strict","House",0.658145181714418,FALSE,FALSE
126,"Private room",2,75,2,73,0,1,1,1,500,"Manhattan",3,-74.018395456832,40.7066385211279,FALSE,"strict","Apartment",0.813788458771159,FALSE,TRUE
90,"Entire home/apt",6,30,1,56,20,25,1,2,200,"Queens",2,-73.7946537925619,40.7619939540158,FALSE,"moderate","Apartment",0.404226041727222,FALSE,TRUE
115,"Private room",1,0,3,89,0,31,1,1,0,"Manhattan",1,-74.0033090911744,40.725687452717,FALSE,"moderate","Apartment",1.33978769060647,TRUE,FALSE
102,"Entire home/apt",3,30,1,90,10,57,1,1,300,"Manhattan",1,-73.939309557705,40.8357710675339,FALSE,"strict","Apartment",0.2,FALSE,FALSE
312,"Entire home/apt",7,150,2,18,50,23,2,3,0,"Manhattan",3,-73.9956539444014,40.7633971653428,FALSE,"strict","Apartment",0.444444444444444,FALSE,TRUE
78,"Private room",2,25,2,0,15,4,1,1,0,"Brooklyn",3,-73.9596202267167,40.6945099292901,FALSE,"strict","Apartment",0.696440909280723,FALSE,TRUE
273,"Entire home/apt",4,40,1,53,20,33,1,1,400,"Manhattan",2,-73.9946317467921,40.7212046221234,FALSE,"strict","Apartment",0.837022138659463,FALSE,FALSE
93,"Private room",1,15,1,62,30,6,1,1,0,"Manhattan",1,-73.9836425137973,40.7320370553698,FALSE,"strict","House",0.433012701892219,FALSE,FALSE
85,"Entire home/apt",2,20,1,0,30,6,1,1,0,"Brooklyn",4,-73.9931116641177,40.6898499758452,FALSE,"moderate","Apartment",0.853765578276966,FALSE,FALSE
170,"Entire home/apt",2,75,1,0,0,1,1,0,0,"Manhattan",5,-73.9842295881514,40.7772760488176,FALSE,"flexible","Apartment",0.624716151760358,FALSE,TRUE
193,"Private room",5,0,2,0,0,3,2,2,0,"Manhattan",3,-73.9464259821143,40.8240756020845,FALSE,"strict","Apartment",1.00257337598459,FALSE,TRUE
54,"Private room",1,30,6,0,300,2,1,1,150,"Manhattan",3,-73.9887501272763,40.7614499619522,TRUE,"strict","Apartment",0.534522483824849,FALSE,FALSE
57,"Entire home/apt",2,45,3,14,0,36,1,0,150,"Brooklyn",4,-73.9232608077945,40.6752347289355,FALSE,"moderate","Apartment",0.369610635477286,FALSE,FALSE
93,"Private room",2,25,2,88,15,25,1,1,100,"Brooklyn",4,-73.9591551533309,40.692535867109,FALSE,"moderate","Loft",0.773823232534137,FALSE,TRUE
107,"Private room",2,15,1,59,10,223,1,1,0,"Manhattan",2,-73.9804293550631,40.7288831470245,FALSE,"moderate","Apartment",0.996478648526749,FALSE,TRUE
583,"Entire home/apt",8,125,1,5,0,37,2,4,500,"Manhattan",3,-73.9556633950209,40.7758504422135,FALSE,"strict","Apartment",0.468521285665818,TRUE,FALSE
217,"Entire home/apt",3,60,2,0,0,2,1,1,0,"Brooklyn",3,-73.9561402159722,40.7167519104225,FALSE,"strict","Apartment",0.938336928014767,FALSE,FALSE
108,"Private room",2,30,1,0,50,2,1,1,250,"Manhattan",2,-73.9596458908929,40.7687525992687,FALSE,"strict","Apartment",0.324442842261525,FALSE,FALSE
100,"Private room",2,40,1,89,50,1,1,1,200,"Bronx",2,-73.9243803565413,40.8072855575882,FALSE,"flexible","House",0.391918358845309,FALSE,FALSE
145,"Entire home/apt",2,40,1,7,0,7,1,1,0,"Brooklyn",2,-73.9765868631266,40.6792314784566,FALSE,"moderate","Apartment",1.20823731045436,FALSE,FALSE
76,"Entire home/apt",4,80,3,16,30,166,1,1,125,"Manhattan",3,-73.9644850058984,40.7628825684038,FALSE,"strict","Apartment",1.0055894744292,FALSE,TRUE
166,"Entire home/apt",4,100,1,27,20,8,1,2,250,"Brooklyn",3,-73.912196986356,40.6862407620532,FALSE,"strict","Guest suite",0.68096444463004,FALSE,FALSE
190,"Entire home/apt",2,125,1,0,10,7,1,1,0,"Manhattan",3,-73.9820860867313,40.7241972730281,FALSE,"moderate","Apartment",0.895167304648275,FALSE,FALSE
264,"Entire home/apt",2,80,1,90,50,5,1,1,0,"Brooklyn",3,-73.9487824944785,40.6801577966314,FALSE,"strict","Apartment",0.934685168191067,TRUE,FALSE
99,"Entire home/apt",3,60,1,22,25,230,1,1,250,"Brooklyn",3,-73.9126070905484,40.6876653996929,FALSE,"strict","Apartment",0.66332495807108,FALSE,FALSE
36,"Private room",2,10,1,5,0,27,1,1,0,"Queens",1,-73.8723168019035,40.7655492893792,FALSE,"moderate","House",0.369274472937998,FALSE,FALSE
90,"Private room",2,60,1,59,50,45,1,1,0,"Manhattan",1,-73.9912310883611,40.7192492779977,FALSE,"strict","Apartment",0.948683298050514,FALSE,FALSE
192,"Entire home/apt",1,0,1,0,0,1,1,1,0,"Queens",1,-73.9539902603294,40.7457577310732,FALSE,"flexible","Apartment",0.727606875108999,TRUE,FALSE
85,"Entire home/apt",2,50,1,90,20,7,1,1,150,"Queens",5,-73.9329424843467,40.7554221437263,FALSE,"moderate","Apartment",0.227921152919276,FALSE,FALSE
69,"Private room",2,20,1,90,20,6,1,1,150,"Brooklyn",2,-73.9347290162231,40.7053549582255,FALSE,"flexible","Apartment",0.543305367994433,TRUE,FALSE
192,"Private room",4,75,1,90,50,3,1,2,200,"Brooklyn",2,-73.9440190245749,40.7141094764232,FALSE,"flexible","House",0.594635316997733,FALSE,TRUE
110,"Entire home/apt",2,90,1,0,15,6,1,1,150,"Brooklyn",3,-73.9527503838533,40.7247633764813,FALSE,"strict","Apartment",0.751646028002829,FALSE,TRUE
126,"Entire home/apt",5,10,1,0,20,7,1,1,0,"Manhattan",1,-73.9365161337719,40.8517666986809,FALSE,"moderate","Apartment",0.554256258422041,FALSE,FALSE
38,"Private room",2,60,1,89,20,44,1,1,250,"Manhattan",2,-73.9466990024114,40.7762412994989,FALSE,"moderate","Apartment",0.577350269189626,FALSE,FALSE
29,"Private room",2,5,4,3,15,1,1,1,0,"Brooklyn",2,-73.9341969097726,40.6959681648725,FALSE,"strict","Apartment",0.846028785492759,FALSE,FALSE
71,"Private room",2,0,2,0,69,1,1,1,300,"Manhattan",1,-73.9882548103507,40.7653047624582,FALSE,"flexible","Apartment",0.603022689155527,FALSE,FALSE
19,"Private room",1,25,2,90,0,7,1,1,0,"Brooklyn",3,-73.9226345541872,40.657768669725,FALSE,"moderate","House",0.663504404836995,FALSE,TRUE
45,"Shared room",1,25,17,79,0,1,1,1,100,"Brooklyn",5,-73.9448023298737,40.6981888404914,FALSE,"strict","Apartment",0.408248290463863,FALSE,FALSE
207,"Private room",2,60,1,90,12,1,1,1,0,"Queens",3,-73.917391136517,40.7573035972443,TRUE,"moderate","Apartment",1.01006300433551,FALSE,TRUE
155,"Entire home/apt",4,50,1,71,40,62,2,2,450,"Staten Island",2,-74.0845981580203,40.6477904212493,FALSE,"moderate","Bed and breakfast",0.493196961916072,FALSE,TRUE
79,"Private room",4,125,2,0,0,1,1,0,400,"Manhattan",1,-73.9699172101487,40.7507627132966,FALSE,"strict","Boutique hotel",0.842151921066519,FALSE,FALSE
8,"Private room",1,0,4,0,5,3,1,1,650,"Bronx",20,-73.8705469780295,40.842298116827,FALSE,"strict","House",0.304997140665209,FALSE,TRUE
155,"Entire home/apt",4,125,1,28,0,2,1,1,800,"Queens",3,-73.9408781910432,40.7537575006093,FALSE,"flexible","Apartment",0.676923076923077,FALSE,TRUE
194,"Entire home/apt",4,60,1,0,25,16,1,1,650,"Manhattan",3,-73.9736445528882,40.7442812987293,FALSE,"strict","Apartment",0.985527456652574,TRUE,FALSE
144,"Entire home/apt",6,85,2,89,20,26,1,3,200,"Brooklyn",2,-73.9572772062338,40.6743385386741,TRUE,"strict","Apartment",0.878891535472852,TRUE,TRUE
163,"Private room",2,0,28,84,0,27,1,1,0,"Brooklyn",3,-73.9529166935277,40.7374904330195,TRUE,"strict","Boutique hotel",0.859516858920889,FALSE,FALSE
233,"Entire home/apt",2,0,1,0,0,1,1,1,0,"Manhattan",1,-73.977429532741,40.7829566976449,FALSE,"flexible","Apartment",0.377964473009227,FALSE,FALSE
169,"Private room",2,100,1,56,0,11,1,1,250,"Manhattan",3,-73.9933825071812,40.7581452415742,FALSE,"strict","Serviced apartment",0.238667185252719,FALSE,TRUE
56,"Private room",1,0,1,0,10,1,1.5,1,130,"Manhattan",4,-73.9431368369738,40.7875150094715,FALSE,"flexible","Apartment",1.54110350074224,TRUE,TRUE
293,"Entire home/apt",3,80,1,89,25,24,1,1,295,"Brooklyn",4,-73.96441228036,40.7157154114415,FALSE,"strict","Loft",0.455842305838552,FALSE,FALSE
277,"Entire home/apt",4,160,2,15,40,1,1,2,300,"Manhattan",3,-73.9868674166935,40.7615548216803,TRUE,"strict","Apartment",0.964836302648844,FALSE,TRUE
149,"Entire home/apt",2,0,1,0,0,4,1,0,0,"Brooklyn",4,-73.9738585587242,40.6860227958725,FALSE,"flexible","Apartment",1.44671108828714,FALSE,FALSE
111,"Private room",2,50,1,0,20,14,1,1,0,"Manhattan",1,-73.9888796084747,40.7145228195764,TRUE,"strict","Apartment",1.07692307692308,TRUE,FALSE
98,"Private room",1,15,1,4,0,4,1,1,0,"Manhattan",5,-73.9937405944941,40.7113862209931,FALSE,"flexible","Apartment",0.457466241725923,FALSE,FALSE
78,"Private room",4,0,1,0,0,2,1,1,0,"Manhattan",1,-73.9488033959009,40.8317151218867,FALSE,"flexible","Apartment",0.675052740555614,FALSE,FALSE
64,"Private room",4,19,3,89,19,41,1,1,0,"Brooklyn",1,-74.0121648733042,40.6448817203467,FALSE,"moderate","Apartment",1.435609838973,TRUE,TRUE
47,"Private room",2,0,4,72,20,52,1,1,0,"Brooklyn",1,-74.0036573353865,40.6817255729294,FALSE,"moderate","Apartment",1.49674249463229,FALSE,FALSE
99,"Private room",2,25,3,75,15,16,1,1,0,"Brooklyn",3,-73.9626898060065,40.695613874784,FALSE,"strict","Apartment",0.433012701892219,FALSE,FALSE
142,"Entire home/apt",2,50,1,66,50,140,1,1,250,"Brooklyn",3,-73.9808319705482,40.6694449753587,FALSE,"strict","Apartment",0.731789007511832,FALSE,FALSE
125,"Private room",2,50,2,55,0,36,1,1,0,"Manhattan",3,-73.9894337667238,40.7643915340194,FALSE,"strict","Apartment",0.499945943023789,TRUE,FALSE
89,"Entire home/apt",2,30,1,32,0,3,1,1,400,"Queens",31,-73.9281614323052,40.7641658514133,FALSE,"strict","Apartment",0.50395263067897,TRUE,FALSE
152,"Entire home/apt",7,60,1,59,30,91,1,2,250,"Brooklyn",3,-73.9079416803271,40.695842502996,FALSE,"moderate","Apartment",1.13054005031628,TRUE,TRUE
53,"Private room",2,10,6,4,10,1,1,1,0,"Manhattan",1,-74.0064762186352,40.709895320889,FALSE,"moderate","Apartment",0.842712248888213,FALSE,TRUE
49,"Private room",2,25,6,89,25,1,1,1,0,"Bronx",3,-73.84793442171,40.8808200943536,FALSE,"strict","House",0.803326417674244,FALSE,TRUE
153,"Entire home/apt",4,50,1,0,0,11,1,1,137,"Manhattan",1,-73.940435375244,40.8113446032185,FALSE,"strict","Apartment",0.21320071635561,TRUE,FALSE
262,"Entire home/apt",2,100,1,0,0,2,1,2,0,"Manhattan",4,-73.9940695643269,40.7208621525409,FALSE,"strict","Apartment",0.780398972571708,FALSE,FALSE
259,"Entire home/apt",7,0,1,20,0,45,1,2,299,"Brooklyn",2,-73.9452484223164,40.6161438629165,TRUE,"moderate","Apartment",0.709299365615191,TRUE,FALSE
137,"Entire home/apt",2,60,1,0,15,24,1,1,300,"Brooklyn",2,-73.9557522997798,40.6769440063888,FALSE,"moderate","Apartment",0.76696498884737,FALSE,FALSE
76,"Private room",1,0,1,0,20,3,1,1,100,"Manhattan",8,-73.9879323566974,40.7287274124897,TRUE,"moderate","Apartment",0.945454545454545,TRUE,FALSE
98,"Private room",2,0,2,0,0,2,1,1,0,"Brooklyn",4,-73.9545022497876,40.7097989206125,FALSE,"flexible","Apartment",0.458831467741124,FALSE,TRUE
119,"Private room",1,0,1,0,0,1,1,1,0,"Brooklyn",1,-73.9911923632216,40.6852848075162,FALSE,"flexible","Apartment",0,FALSE,FALSE
96,"Entire home/apt",2,0,2,14,0,2,1,0,0,"Bronx",3,-73.9235556526208,40.8113305737365,FALSE,"flexible","Apartment",0.566138517072298,TRUE,TRUE
51,"Private room",1,0,1,58,0,13,1,1,0,"Brooklyn",5,-73.9220312054257,40.7052565663251,FALSE,"flexible","Apartment",1.22129944200594,FALSE,TRUE
168,"Entire home/apt",4,0,1,0,0,8,1,0,0,"Manhattan",2,-73.9767388327893,40.7437973919632,FALSE,"strict","Apartment",0.421637021355784,FALSE,FALSE
45,"Private room",2,75,3,68,50,52,1,1,0,"Brooklyn",1,-73.957200141084,40.7191238944586,FALSE,"strict","Apartment",0.686243566496721,FALSE,TRUE
193,"Entire home/apt",3,30,1,61,25,97,1,1,0,"Manhattan",3,-73.9850571065563,40.7206578917765,FALSE,"strict","Apartment",0.762492851663023,FALSE,FALSE
45,"Private room",1,0,1,0,0,4,1,1,0,"Brooklyn",1,-73.9290632649348,40.693732512201,FALSE,"flexible","Apartment",0.426401432711221,FALSE,FALSE
75,"Private room",2,50,3,0,0,1,1,1,100,"Brooklyn",1,-73.9542234455168,40.6762786128187,FALSE,"flexible","Apartment",0.493196961916072,FALSE,TRUE
184,"Entire home/apt",2,100,1,88,0,12,1,1,100,"Manhattan",4,-73.9997787955954,40.7145606258421,FALSE,"strict","Apartment",2.0761369963435,TRUE,FALSE
142,"Entire home/apt",7,0,5,40,0,46,1,2,0,"Brooklyn",2,-73.9664877761598,40.6930808809503,FALSE,"strict","Apartment",0.428571428571429,FALSE,FALSE
112,"Private room",2,40,1,0,0,14,1,1,0,"Manhattan",1,-73.9784715419726,40.740228122305,FALSE,"moderate","Apartment",1.34164078649987,TRUE,FALSE
132,"Entire home/apt",4,50,1,0,0,8,1,1,0,"Manhattan",1,-73.9550534593646,40.7674560588431,FALSE,"moderate","Apartment",0.609994281330419,FALSE,FALSE
102,"Private room",2,39,5,27,30,12,1,1,0,"Manhattan",1,-73.9443845190004,40.7883220674304,TRUE,"strict","Apartment",0.887754531448929,FALSE,FALSE
190,"Entire home/apt",2,49,1,0,0,25,1,0,0,"Manhattan",2,-73.9804427791609,40.7444564440382,FALSE,"moderate","Apartment",0.943879807448539,FALSE,FALSE
61,"Private room",2,15,8,89,15,14,1,1,100,"Queens",1,-73.8352180403611,40.7148662983179,FALSE,"strict","House",0.447213595499958,FALSE,TRUE
265,"Entire home/apt",3,0,1,60,0,17,1,1,0,"Manhattan",2,-73.9680175143698,40.7884000659268,FALSE,"moderate","Apartment",0.927095557555696,FALSE,FALSE
90,"Private room",1,0,1,0,15,6,1,1,0,"Brooklyn",2,-73.980829903309,40.6778073523354,FALSE,"flexible","House",1.45461966415518,FALSE,FALSE
140,"Entire home/apt",4,80,1,20,20,146,1,2,400,"Brooklyn",3,-73.9522233677969,40.6901772443581,FALSE,"strict","Apartment",0.744845299742131,FALSE,TRUE
164,"Private room",3,150,1,88,25,9,1,1,500,"Manhattan",30,-73.9398025763305,40.811027269131,FALSE,"strict","Apartment",0.362142984170074,FALSE,FALSE
96,"Private room",2,25,2,83,25,61,1,1,0,"Manhattan",3,-74.0045852250678,40.7313316594871,FALSE,"moderate","Apartment",0.328797974610715,FALSE,FALSE
82,"Private room",1,0,1,0,0,1,1,1,0,"Manhattan",3,-73.998149298382,40.7280308332541,FALSE,"moderate","Apartment",0.329292779969071,FALSE,FALSE
75,"Private room",2,50,3,24,0,101,1,1,0,"Manhattan",2,-73.9423372063567,40.7850966906454,FALSE,"moderate","Apartment",0.876877577381407,FALSE,TRUE
114,"Entire home/apt",2,80,1,89,75,26,1,1,0,"Manhattan",3,-73.9352843385997,40.7937339301455,TRUE,"moderate","Apartment",0.571547606649408,FALSE,FALSE
544,"Entire home/apt",10,200,1,26,0,8,2,4,0,"Manhattan",2,-73.9791261840351,40.7448323037232,FALSE,"strict","Apartment",0.717537689041858,FALSE,FALSE
